Brand,Product,Price,True_size_feeling,True_width_feeling,Arch_support,Comfort_rating,Style_rating,Overall_rating,Review_text
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,"These shoes rock! If you're wanting that classy Vans look, but still want something a tad bit different, the Vans Old Skool in all black are the way to go! I grew up skateboarding, and honestly Vans were the first pair skate shoes I ever owned. So naturally I was stoked when the Vans Slip-ons became popular about 5-6 years ago, but I always wanted to be able to match something that was hip and classy with something that actually resembled a skate shoe. When I dress up for a wedding, I'm certainly not wearing dress shoes, but I'm also not wearing those huge boxy skate shoes that have also become popular. Outside of that, these shoes are extremely comfortable and durable. I'd say even more so than the Vans Slip-ons or Authentics. This is coming from a guy who now owns a variety of indoor and outdoor shoes. In other words, I've worn a stupid amount of shoes over the years and these stand up above the many. Not only do the Vans Old Skool Core Classics meet that need to be comfortable and classy while remaining totally rad, but excuse me, they are the standard. If the Vans Old Skool Core Classics are good enough still for Steve Cab or Dave Grohl to continue wearing, then they're absolutely still good enough for me to wear, to anything... Scratch that, everything (even weddings and scholarship ceremonies)."
Vans,Old Skool™ Core Classics,59.95,85,93,62,1,1,1,"Didn't know they were canvas - 
I bought these for my husband, who only wears Van's or sandals. I didn't realize they were canvas, and he didn't really want canvas, so I will be returning them. I ordered him some other Van's that are leather, and he loves them as always."
Vans,Old Skool™ Core Classics,59.95,85,93,62,5,5,5,I purchased these shoes for my 15 yr old daughter..the style of shoe has caused me several calls from her friends for the link so they too may purchase the same shoe..becoming very popular here
Vans,Old Skool™ Core Classics,59.95,85,93,62,3,5,5,A true Vans classic. Brings me back to my youth. It's a simple sneaker with the best board feel in the business.
Vans,Era™  Core Classics,49.95,88,93,59,1,3,2,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,1,1,1,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,2,4,2,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,2,5,2,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,4,3,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,2,4,3,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,3,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,3,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,4,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,4,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,4,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,4,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,4,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,4,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,4,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,2,"This shoes look awesome but are horribly uncomfortable. Insufficient insole padding, and absolutely no padding at the heel aside from a little ridge right along the lip of the heel (which digs into my heel, causing more pain than comfort). I've had to add aftermarket Dr. Scholl's insoles and moleskin padding at the heel to make these even halfway tolerable, and they still hurt the bottoms and backs of my heels after a couple hours of wear. This is a huge disappointment as I have a different pair of lace-up vans that has none of these issues and is super-comfortable. Also, I've noticed that Vans all tend to run a size smaller than labeled (e.g. their 12 is actually an 11, their 13 is actually a 12, etc)."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,4,3,"OK, these shoes look awesome, especially when you rock them at the Indianapolis 500, but don't do what I did and not wear them with out socks when they came straight from the box, unless you love the pains of blisters. I am sure as I break them in and they wear a little bit, they will get more comfortable."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,4,"Shoes for my Dad - 
My Dad loves canvas slip-ons which are getting harder and harder to find. the last two years I have oedered Vans from Zappos and he likes them a great deal. Zappos also gave me free shipping for my order and the shoes arrived in a timely fashion. Keep up the good work, Zappos!
Michelle N"
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,4,"A Classic! -
What can you say about Vans that hasn't already been said? They're a classic. The cool thing about this particular pair is the groovy design involving bees and the color orange - my favorite. Thanks!"
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,4,"Very good!
The shoe is very comfortable and I like the look. Based on this I will purchase this brand in the future."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,3,5,4,"Great slip on - 
This is a great slip on shoe that can be worn with shorts or jeans. It does run a bit big so order a 1/2 size smaller than you normally would. It saves the hassle of returns."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,4,5,4,"Alright shoe, insole tore quick though and you really gotta take care of 'em or they will fade and stains are hard to take off."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"Great comfortable shoe. No need to wear socks, feels good on barefeet."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"Super surprise gift - 
My son grew up wearing Vans and he was tickled 
and thrilled to get a pair of actual Vans after all these years (he's 27). Zappos was very helpful in the ordering process. I had a small problem when ordering with my computer. They were right there to help me and fix the order. We got them very fast. One part of the Zappos policy that I thought was really great is that they can be returned if anything is wrong for one full year. It's not likely that this will happen but that policy is there just in case. It gives the customer a good feeling. I give Zappos an A+ in their overall policy and handling of orders and customers."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"These are the best shoes I own!  I am on my 5th pair of Van Slip-Ons.  Perfect shoes for work, skating, and just hanging out."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"I purchased these Van's for my son. He loved them. They look great, the service with Zappos was outstanding and the shipping was next day. You rock Zappos."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,As always Zappos delivered fast. Shoe was a good fit and always in style. It did give me that infamous blister on my Achilles for about a week. But other than that a great shoe at a great price.
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"Shoes and delivery service were both great, not to mention the price and and the ease of ordering. Have placed other orders & have never been disappointed."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,These shoes are true to fit and my daughter loves them! She says they are very comfortable.
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,It’s my favorite shoe like I loveeeeee them soooo much.
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"Bought this pair of shoes for my boyfriend, and he absolutely loves them. They're a bit snug if worn with thick socks, but he wears them all the time now, loves the color, and says they are super comfortable."
Vans,Classic Slip-On™ Core Classics,49.95,82,92,59,5,5,5,"Um, hello! I ordered these shoes one day and literally received them the next. Incredible! As always, Zappos delivers great service and awesome shoes!"
Vans,Era™  Core Classics,49.95,88,93,59,4,5,4,
Vans,Era™  Core Classics,49.95,88,93,59,4,4,4,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,4,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,4,5,5,
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,"My recent order -
Vans have always in my opinion had the most consistency in sizing over the years. I have been wearing Vans since the Early 80's and have never had a pair that hasn't fit. I know that any time I walked into a place and just grabbed an 8.5 and purchased it without even trying it on, it would fit. When a shoe hasn't modified it's fit in 20+ years you just always know what you're getting. I will be buying more shoes from Zappos as the need presents it's self. You guys are proving yourself fast and reliable and this is just my first order."
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,"These shoes are great! They go with everything and I am definitely ordering a pair in blue. (However they have no arch support, but I don't mind). And as usual Zappos shipping is phenomenal. I ordered them at 10pm and they arrived at my house midday the next day! Great experience and love the shoes."
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,"Wow, I love these shoes. They look great on just about everyone and they match with basiclly everything. The only down side of these shoes is that after walking for a while, they are not the most comfortable things in the world. GET THESE SHOES!!"
Vans,Era™  Core Classics,49.95,88,93,59,5,5,5,Hi I ordered my Vans and received them 4 days later. Which is very good because I live in Australia. They are very comfortable. This is my 4th pair of Vans. And Zappos is the cheapest place I could find to buy Vans- about 60% cheaper than the stores
Vans,Era 59,59.95,85,91,57,5,5,5,
Vans,Era 59,59.95,85,91,57,5,5,5,
Vans,Classic Slip-On Platform,54.95,71,94,72,5,5,5,
Vans,Classic Slip-On Platform,54.95,71,94,72,5,5,5,
Vans,Classic Slip-On Platform,54.95,71,94,72,5,5,5,
Vans,Classic Slip-On DX,64.95,93,95,81,5,5,5,
Vans,SK8-Hi™,64.95,72,92,56,5,4,4,
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,
Vans,SK8-Hi™,64.95,72,92,56,3,5,4,"Beast - 
Sk8 His are great I got a pair last year I don’t like some of the colors but the white and green ones are dope but if you like these get Mountain Editions they are so fresh but hard to find."
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,Great shoe! Amazing feel and look. I have received many compliments on them.
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,"Vans SK8-Hi - 
Zappos is the only place to order your Vans. Overnight FREE shipping and no sales tax saves you money not even mentioning not having to search the malls for the perfect shoes. Being a mother of teenagers, they know what they want and I save time and money. The Vans SK8-Hi's are very cool shoes! Zappos is the only place for Vans as far as I'm concerned. Thanks again for another great sale!!!"
Vans,SK8-Hi™,64.95,72,92,56,3,5,4,"Vans SK8-HI - 
My 14 year old son had to have these shoes. I feel that they are a little tighter in width than we expected, they don't seem to be very comfy for him, but he loves them anyway. They do look cool.
Also, kind of overpriced.
I love Zappos, though! Great service, fast shipping!"
Vans,SK8-Hi™,64.95,72,92,56,5,5,5,"Good color, style and fit - 
I bought the true white with black laces. They're comfortable and I get complimented. I even wear them to the office on casual day and some other days as well. Love the shoe."
Vans,Old Skool Platform,64.95,81,96,81,4,5,4,
Vans,Old Skool Platform,64.95,81,96,81,5,5,5,
Vans,Old Skool Platform,64.95,81,96,81,5,5,5,I wanted something cute to wear with a dress to a concert so I could dance. I did not want them to be a one off. I wanted them to be something cute I would wear with other things as well. These gold Vans fit the bill. I have already got a ton of compliments on them. I was able to dance the night away and my feet were so happy. I can't recommend these enough!
